@RELATION miceSleep
@ATTRIBUTE EMGAverage  REAL
@ATTRIBUTE EMGStandardDev  REAL
@ATTRIBUTE EMGmin  REAL
@ATTRIBUTE EMGmax  REAL
@ATTRIBUTE EEG1:0-2  REAL
@ATTRIBUTE EEG1:2-4  REAL
@ATTRIBUTE EEG1:4-6  REAL
@ATTRIBUTE EEG1:6-8  REAL
@ATTRIBUTE EEG1:8-10  REAL
@ATTRIBUTE EEG1:10-12  REAL
@ATTRIBUTE EEG1:12-14  REAL
@ATTRIBUTE EEG1:14-16  REAL
@ATTRIBUTE EEG1:16-18  REAL
@ATTRIBUTE EEG1:18-20  REAL
@ATTRIBUTE EEG1:20-22  REAL
@ATTRIBUTE EEG1:22-24  REAL
@ATTRIBUTE EEG1:24-26  REAL
@ATTRIBUTE EEG1:26-28  REAL
@ATTRIBUTE EEG1:28-30  REAL
@ATTRIBUTE EEG1:30-32  REAL
@ATTRIBUTE EEG1:32-34  REAL
@ATTRIBUTE EEG1:34-36  REAL
@ATTRIBUTE EEG1:36-38  REAL
@ATTRIBUTE EEG1:38-40  REAL
@ATTRIBUTE EEG1:40-42  REAL
@ATTRIBUTE EEG1:42-44  REAL
@ATTRIBUTE EEG1:44-46  REAL
@ATTRIBUTE EEG1:46-48  REAL
@ATTRIBUTE EEG1:48-50  REAL
@ATTRIBUTE EEG2:0-2  REAL
@ATTRIBUTE EEG2:2-4  REAL
@ATTRIBUTE EEG2:4-6  REAL
@ATTRIBUTE EEG2:6-8  REAL
@ATTRIBUTE EEG2:8-10  REAL
@ATTRIBUTE EEG2:10-12  REAL
@ATTRIBUTE EEG2:12-14  REAL
@ATTRIBUTE EEG2:14-16  REAL
@ATTRIBUTE EEG2:16-18  REAL
@ATTRIBUTE EEG2:18-20  REAL
@ATTRIBUTE EEG2:20-22  REAL
@ATTRIBUTE EEG2:22-24  REAL
@ATTRIBUTE EEG2:24-26  REAL
@ATTRIBUTE EEG2:26-28  REAL
@ATTRIBUTE EEG2:28-30  REAL
@ATTRIBUTE EEG2:30-32  REAL
@ATTRIBUTE EEG2:32-34  REAL
@ATTRIBUTE EEG2:34-36  REAL
@ATTRIBUTE EEG2:36-38  REAL
@ATTRIBUTE EEG2:38-40  REAL
@ATTRIBUTE EEG2:40-42  REAL
@ATTRIBUTE EEG2:42-44  REAL
@ATTRIBUTE EEG2:44-46  REAL
@ATTRIBUTE EEG2:46-48  REAL
@ATTRIBUTE EEG2:48-50  REAL
@ATTRIBUTE EEGavg:0-2  REAL
@ATTRIBUTE EEGavg:2-4  REAL
@ATTRIBUTE EEGavg:4-6  REAL
@ATTRIBUTE EEGavg:6-8  REAL
@ATTRIBUTE EEGavg:8-10  REAL
@ATTRIBUTE EEGavg:10-12  REAL
@ATTRIBUTE EEGavg:12-14  REAL
@ATTRIBUTE EEGavg:14-16  REAL
@ATTRIBUTE EEGavg:16-18  REAL
@ATTRIBUTE EEGavg:18-20  REAL
@ATTRIBUTE EEGavg:20-22  REAL
@ATTRIBUTE EEGavg:22-24  REAL
@ATTRIBUTE EEGavg:24-26  REAL
@ATTRIBUTE EEGavg:26-28  REAL
@ATTRIBUTE EEGavg:28-30  REAL
@ATTRIBUTE EEGavg:30-32  REAL
@ATTRIBUTE EEGavg:32-34  REAL
@ATTRIBUTE EEGavg:34-36  REAL
@ATTRIBUTE EEGavg:36-38  REAL
@ATTRIBUTE EEGavg:38-40  REAL
@ATTRIBUTE EEGavg:40-42  REAL
@ATTRIBUTE EEGavg:42-44  REAL
@ATTRIBUTE EEGavg:44-46  REAL
@ATTRIBUTE EEGavg:46-48  REAL
@ATTRIBUTE EEGavg:48-50  REAL
@ATTRIBUTE deltaEEG1  REAL
@ATTRIBUTE deltaEEG2  REAL
@ATTRIBUTE deltaAvg  REAL
@ATTRIBUTE thetaEEG1  REAL
@ATTRIBUTE thetaEEG2  REAL
@ATTRIBUTE thetaAvg  REAL
@ATTRIBUTE alphaEEG1  REAL
@ATTRIBUTE alphaEEG2  REAL
@ATTRIBUTE alphaAvg  REAL
@ATTRIBUTE betaEEG1  REAL
@ATTRIBUTE betaEEG2  REAL
@ATTRIBUTE betaAvg  REAL
@ATTRIBUTE gammaEEG1  REAL
@ATTRIBUTE gammaEEG2  REAL
@ATTRIBUTE gammaAvg  REAL
@ATTRIBUTE T-to-D_EEG1  REAL
@ATTRIBUTE T-to-D_EEG2  REAL
@ATTRIBUTE T-to-D_avg  REAL
@ATTRIBUTE B-to-D_EEG1  REAL
@ATTRIBUTE B-to-D_EEG2  REAL
@ATTRIBUTE B-to-D_avg  REAL
@ATTRIBUTE class {Wake, Non_REM, REM}

@DATA
-0.3547, 18.7023, -75.8911, 78.3035, 0.0800, 0.1071, 0.0997, 0.1047, 0.0886, 0.0737, 0.0773, 0.0559, 0.0590, 0.0680, 0.0543, 0.0670, 0.0275, 0.0249, 0.0057, 0.0017, 0.0006, 0.0006, 0.0007, 0.0009, 0.0005, 0.0004, 0.0004, 0.0005, 0.0003, 0.0955, 0.1151, 0.1298, 0.0912, 0.0938, 0.0737, 0.0630, 0.0577, 0.0418, 0.0460, 0.0522, 0.0511, 0.0497, 0.0247, 0.0062, 0.0026, 0.0007, 0.0004, 0.0006, 0.0006, 0.0007, 0.0006, 0.0007, 0.0008, 0.0009, 0.0881, 0.1113, 0.1154, 0.0977, 0.0913, 0.0737, 0.0698, 0.0568, 0.0500, 0.0565, 0.0532, 0.0587, 0.0391, 0.0248, 0.0060, 0.0021, 0.0006, 0.0005, 0.0006, 0.0008, 0.0006, 0.0005, 0.0006, 0.0006, 0.0006, 0.1871, 0.2106, 0.1989, 0.2044, 0.2210, 0.2127, 0.1623, 0.1674, 0.1649, 0.2602, 0.2085, 0.2343, 0.1859, 0.1926, 0.1892, 1.0922, 1.0495, 1.0696, 1.3904, 0.9900, 1.1784, Wake
-0.2960, 14.3663, -78.1065, 56.0998, 0.0850, 0.1059, 0.1114, 0.1405, 0.0660, 0.0579, 0.0741, 0.0612, 0.0663, 0.0469, 0.0566, 0.0493, 0.0465, 0.0199, 0.0064, 0.0022, 0.0004, 0.0005, 0.0004, 0.0005, 0.0005, 0.0004, 0.0004, 0.0003, 0.0003, 0.1004, 0.1292, 0.1276, 0.1539, 0.0669, 0.0559, 0.0744, 0.0689, 0.0401, 0.0335, 0.0485, 0.0400, 0.0331, 0.0150, 0.0067, 0.0014, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0006, 0.0005, 0.0007, 0.0935, 0.1187, 0.1203, 0.1479, 0.0665, 0.0568, 0.0743, 0.0655, 0.0519, 0.0396, 0.0522, 0.0442, 0.0391, 0.0172, 0.0066, 0.0018, 0.0004, 0.0005, 0.0004, 0.0005, 0.0005, 0.0005, 0.0005, 0.0004, 0.0005, 0.1908, 0.2296, 0.2102, 0.2519, 0.2815, 0.2667, 0.1239, 0.1227, 0.1233, 0.2486, 0.2169, 0.2327, 0.1847, 0.1493, 0.1670, 1.3201, 1.2259, 1.2686, 1.3027, 0.9445, 1.1071, Wake
-0.2940, 14.0247, -93.7623, 58.7584, 0.0438, 0.1327, 0.0947, 0.1151, 0.0811, 0.0945, 0.0686, 0.0330, 0.0585, 0.0640, 0.0637, 0.0631, 0.0304, 0.0297, 0.0089, 0.0037, 0.0028, 0.0022, 0.0020, 0.0016, 0.0015, 0.0013, 0.0011, 0.0010, 0.0011, 0.0727, 0.0894, 0.1406, 0.1235, 0.0792, 0.0604, 0.0767, 0.0590, 0.0473, 0.0840, 0.0542, 0.0461, 0.0314, 0.0190, 0.0067, 0.0022, 0.0018, 0.0011, 0.0010, 0.0009, 0.0008, 0.0007, 0.0006, 0.0004, 0.0005, 0.0589, 0.1100, 0.1188, 0.1195, 0.0801, 0.0766, 0.0729, 0.0467, 0.0526, 0.0745, 0.0587, 0.0542, 0.0309, 0.0241, 0.0077, 0.0029, 0.0023, 0.0016, 0.0015, 0.0012, 0.0011, 0.0010, 0.0008, 0.0006, 0.0008, 0.1765, 0.1621, 0.1693, 0.2098, 0.2642, 0.2370, 0.1756, 0.1396, 0.1576, 0.2241, 0.2669, 0.2455, 0.2140, 0.1672, 0.1906, 1.1890, 1.6295, 1.3999, 1.2700, 1.6466, 1.4503, Wake
-0.3308, 14.5152, -62.9923, 69.0971, 0.1010, 0.1014, 0.0865, 0.1625, 0.0863, 0.0872, 0.0487, 0.0409, 0.0416, 0.0657, 0.0532, 0.0475, 0.0468, 0.0179, 0.0055, 0.0010, 0.0012, 0.0008, 0.0006, 0.0010, 0.0007, 0.0008, 0.0004, 0.0004, 0.0003, 0.1133, 0.1517, 0.0709, 0.0882, 0.0784, 0.1049, 0.0617, 0.0659, 0.0456, 0.0546, 0.0457, 0.0522, 0.0290, 0.0251, 0.0056, 0.0018, 0.0013, 0.0005, 0.0005, 0.0003, 0.0006, 0.0005, 0.0005, 0.0005, 0.0005, 0.1069, 0.1253, 0.0791, 0.1273, 0.0826, 0.0956, 0.0549, 0.0527, 0.0435, 0.0604, 0.0496, 0.0497, 0.0384, 0.0213, 0.0055, 0.0014, 0.0013, 0.0007, 0.0005, 0.0007, 0.0007, 0.0007, 0.0005, 0.0005, 0.0004, 0.2024, 0.2651, 0.2338, 0.2490, 0.1592, 0.2041, 0.1735, 0.1834, 0.1784, 0.1969, 0.2277, 0.2123, 0.1781, 0.1647, 0.1714, 1.2301, 0.6006, 0.8732, 0.9728, 0.8589, 0.9082, Wake
-0.3220, 15.9326, -81.3559, 67.8171, 0.0585, 0.1019, 0.1260, 0.0874, 0.0594, 0.0570, 0.0890, 0.0669, 0.0693, 0.0798, 0.0713, 0.0545, 0.0398, 0.0159, 0.0069, 0.0029, 0.0021, 0.0017, 0.0018, 0.0016, 0.0014, 0.0014, 0.0014, 0.0010, 0.0012, 0.0817, 0.1394, 0.1480, 0.1238, 0.0707, 0.0534, 0.0563, 0.0503, 0.0671, 0.0519, 0.0495, 0.0366, 0.0400, 0.0151, 0.0045, 0.0019, 0.0012, 0.0015, 0.0013, 0.0011, 0.0011, 0.0010, 0.0009, 0.0009, 0.0009, 0.0713, 0.1226, 0.1381, 0.1075, 0.0656, 0.0550, 0.0710, 0.0577, 0.0681, 0.0644, 0.0592, 0.0446, 0.0399, 0.0155, 0.0056, 0.0023, 0.0016, 0.0016, 0.0015, 0.0013, 0.0012, 0.0012, 0.0011, 0.0009, 0.0010, 0.1603, 0.2211, 0.1907, 0.2133, 0.2718, 0.2426, 0.1164, 0.1241, 0.1203, 0.3051, 0.2256, 0.2654, 0.2048, 0.1574, 0.1811, 1.3306, 1.2291, 1.2718, 1.9028, 1.0206, 1.3914, Wake
-0.2478, 17.1754, -66.2416, 64.1247, 0.1167, 0.1162, 0.0588, 0.1000, 0.1185, 0.0583, 0.0748, 0.0597, 0.0832, 0.0529, 0.0414, 0.0498, 0.0388, 0.0163, 0.0062, 0.0023, 0.0010, 0.0007, 0.0006, 0.0005, 0.0005, 0.0008, 0.0006, 0.0007, 0.0008, 0.0859, 0.1087, 0.1062, 0.1495, 0.0544, 0.0628, 0.0819, 0.0569, 0.0702, 0.0458, 0.0579, 0.0487, 0.0465, 0.0103, 0.0055, 0.0025, 0.0011, 0.0007, 0.0009, 0.0007, 0.0004, 0.0006, 0.0008, 0.0005, 0.0004, 0.1008, 0.1123, 0.0832, 0.1255, 0.0855, 0.0606, 0.0785, 0.0583, 0.0765, 0.0492, 0.0499, 0.0492, 0.0428, 0.0132, 0.0058, 0.0024, 0.0011, 0.0007, 0.0008, 0.0006, 0.0005, 0.0007, 0.0007, 0.0006, 0.0006, 0.2328, 0.1947, 0.2137, 0.1588, 0.2557, 0.2072, 0.1768, 0.1172, 0.1470, 0.2706, 0.2549, 0.2627, 0.1610, 0.1775, 0.1693, 0.6819, 1.3136, 0.9696, 1.1623, 1.3094, 1.2293, Wake
-0.3306, 21.1023, -90.3832, 90.3161, 0.0821, 0.1300, 0.0738, 0.1387, 0.0846, 0.0757, 0.0581, 0.0580, 0.0429, 0.0529, 0.0642, 0.0629, 0.0358, 0.0259, 0.0074, 0.0022, 0.0008, 0.0008, 0.0005, 0.0004, 0.0006, 0.0004, 0.0003, 0.0004, 0.0004, 0.0894, 0.1352, 0.0737, 0.1416, 0.0709, 0.0859, 0.0768, 0.0586, 0.0620, 0.0519, 0.0476, 0.0481, 0.0308, 0.0175, 0.0049, 0.0014, 0.0006, 0.0005, 0.0004, 0.0005, 0.0004, 0.0005, 0.0003, 0.0004, 0.0004, 0.0860, 0.1328, 0.0737, 0.1403, 0.0773, 0.0812, 0.0681, 0.0583, 0.0531, 0.0524, 0.0553, 0.0549, 0.0331, 0.0214, 0.0061, 0.0018, 0.0007, 0.0006, 0.0005, 0.0004, 0.0005, 0.0004, 0.0003, 0.0004, 0.0004, 0.2121, 0.2246, 0.2184, 0.2125, 0.2153, 0.2139, 0.1604, 0.1568, 0.1586, 0.2119, 0.2492, 0.2306, 0.2031, 0.1541, 0.1786, 1.0015, 0.9587, 0.9795, 0.9989, 1.1096, 1.0558, Wake
-0.3208, 16.5986, -101.4425, 131.0309, 0.0764, 0.0854, 0.0830, 0.1162, 0.1367, 0.0933, 0.0652, 0.0361, 0.0590, 0.0532, 0.0758, 0.0573, 0.0281, 0.0216, 0.0047, 0.0018, 0.0006, 0.0007, 0.0006, 0.0007, 0.0005, 0.0007, 0.0009, 0.0005, 0.0009, 0.0748, 0.1519, 0.0851, 0.0712, 0.0609, 0.0650, 0.0657, 0.0981, 0.0795, 0.0489, 0.0628, 0.0657, 0.0379, 0.0178, 0.0054, 0.0024, 0.0007, 0.0008, 0.0009, 0.0006, 0.0009, 0.0009, 0.0007, 0.0007, 0.0006, 0.0756, 0.1181, 0.0840, 0.0941, 0.0994, 0.0794, 0.0655, 0.0666, 0.0691, 0.0511, 0.0694, 0.0614, 0.0329, 0.0197, 0.0050, 0.0021, 0.0007, 0.0007, 0.0008, 0.0007, 0.0007, 0.0008, 0.0008, 0.0006, 0.0008, 0.1618, 0.2267, 0.1942, 0.1992, 0.1563, 0.1777, 0.2300, 0.1260, 0.1780, 0.2136, 0.2922, 0.2529, 0.1954, 0.1988, 0.1971, 1.2315, 0.6892, 0.9150, 1.3201, 1.2890, 1.3020, Wake
-0.3237, 16.0331, -60.1861, 80.5189, 0.0762, 0.1440, 0.0620, 0.1357, 0.0754, 0.0777, 0.0750, 0.0518, 0.0693, 0.0576, 0.0529, 0.0391, 0.0517, 0.0214, 0.0041, 0.0014, 0.0007, 0.0006, 0.0008, 0.0005, 0.0006, 0.0003, 0.0004, 0.0004, 0.0003, 0.0629, 0.1614, 0.1107, 0.1407, 0.0679, 0.0785, 0.0612, 0.0555, 0.0660, 0.0434, 0.0296, 0.0364, 0.0505, 0.0253, 0.0043, 0.0019, 0.0005, 0.0005, 0.0005, 0.0004, 0.0005, 0.0005, 0.0003, 0.0002, 0.0003, 0.0692, 0.1533, 0.0878, 0.1383, 0.0715, 0.0781, 0.0677, 0.0538, 0.0675, 0.0501, 0.0405, 0.0377, 0.0511, 0.0235, 0.0042, 0.0017, 0.0006, 0.0006, 0.0006, 0.0005, 0.0005, 0.0004, 0.0004, 0.0003, 0.0003, 0.2202, 0.2244, 0.2223, 0.1977, 0.2513, 0.2245, 0.1531, 0.1464, 0.1498, 0.2537, 0.2261, 0.2399, 0.1752, 0.1518, 0.1635, 0.8976, 1.1201, 1.0099, 1.1520, 1.0076, 1.0791, Wake
-0.2579, 14.7735, -111.8304, 78.1065, 0.0790, 0.0782, 0.0984, 0.1913, 0.1161, 0.0776, 0.0621, 0.0599, 0.0369, 0.0387, 0.0439, 0.0616, 0.0243, 0.0143, 0.0046, 0.0017, 0.0017, 0.0012, 0.0013, 0.0011, 0.0012, 0.0014, 0.0012, 0.0014, 0.0011, 0.0758, 0.1202, 0.0779, 0.0929, 0.1098, 0.0775, 0.0738, 0.0535, 0.0569, 0.0738, 0.0489, 0.0535, 0.0438, 0.0097, 0.0116, 0.0047, 0.0030, 0.0026, 0.0015, 0.0018, 0.0015, 0.0013, 0.0015, 0.0013, 0.0013, 0.0774, 0.0986, 0.0884, 0.1434, 0.1130, 0.0775, 0.0678, 0.0568, 0.0466, 0.0558, 0.0463, 0.0576, 0.0338, 0.0121, 0.0080, 0.0032, 0.0023, 0.0019, 0.0014, 0.0015, 0.0013, 0.0013, 0.0013, 0.0014, 0.0012, 0.1571, 0.1960, 0.1765, 0.2897, 0.1708, 0.2302, 0.1937, 0.1873, 0.1905, 0.1975, 0.2579, 0.2277, 0.1620, 0.1881, 0.1750, 1.8441, 0.8713, 1.3042, 1.2571, 1.3162, 1.2899, Wake
-0.3435, 20.3854, -82.1928, 89.4299, 0.0952, 0.1123, 0.1361, 0.0786, 0.0780, 0.0680, 0.0620, 0.0737, 0.0444, 0.0493, 0.0677, 0.0461, 0.0378, 0.0225, 0.0085, 0.0024, 0.0021, 0.0022, 0.0020, 0.0019, 0.0020, 0.0020, 0.0018, 0.0017, 0.0017, 0.0750, 0.1657, 0.1126, 0.1010, 0.0885, 0.0705, 0.0661, 0.0274, 0.0476, 0.0534, 0.0671, 0.0440, 0.0324, 0.0223, 0.0075, 0.0037, 0.0035, 0.0021, 0.0020, 0.0016, 0.0016, 0.0014, 0.0010, 0.0010, 0.0010, 0.0847, 0.1400, 0.1239, 0.0902, 0.0834, 0.0693, 0.0641, 0.0497, 0.0460, 0.0514, 0.0674, 0.0450, 0.0350, 0.0224, 0.0080, 0.0031, 0.0028, 0.0022, 0.0020, 0.0018, 0.0018, 0.0017, 0.0014, 0.0014, 0.0014, 0.2075, 0.2406, 0.2241, 0.2147, 0.2135, 0.2141, 0.1460, 0.1590, 0.1525, 0.2293, 0.1945, 0.2119, 0.2025, 0.1923, 0.1974, 1.0345, 0.8874, 0.9555, 1.1048, 0.8084, 0.9457, Wake
-0.2798, 20.6828, -128.6185, 81.7497, 0.0761, 0.1143, 0.1058, 0.0890, 0.1159, 0.0528, 0.0581, 0.0607, 0.0779, 0.0673, 0.0490, 0.0452, 0.0508, 0.0186, 0.0085, 0.0037, 0.0011, 0.0011, 0.0007, 0.0006, 0.0007, 0.0005, 0.0006, 0.0004, 0.0005, 0.0851, 0.1464, 0.1546, 0.0721, 0.0986, 0.0782, 0.0632, 0.0428, 0.0457, 0.0513, 0.0486, 0.0571, 0.0304, 0.0107, 0.0077, 0.0019, 0.0010, 0.0008, 0.0006, 0.0006, 0.0005, 0.0006, 0.0005, 0.0005, 0.0005, 0.0809, 0.1312, 0.1316, 0.0801, 0.1068, 0.0662, 0.0608, 0.0512, 0.0609, 0.0588, 0.0488, 0.0515, 0.0401, 0.0144, 0.0081, 0.0027, 0.0010, 0.0010, 0.0006, 0.0006, 0.0006, 0.0005, 0.0005, 0.0005, 0.0005, 0.1905, 0.2315, 0.2110, 0.1948, 0.2267, 0.2107, 0.1687, 0.1769, 0.1728, 0.2639, 0.2029, 0.2334, 0.1821, 0.1620, 0.1720, 1.0225, 0.9796, 0.9990, 1.3858, 0.8768, 1.1066, Wake
-0.2954, 23.5617, -154.1700, 106.3657, 0.1073, 0.1007, 0.0727, 0.1065, 0.1082, 0.0768, 0.0639, 0.0511, 0.0611, 0.0524, 0.0430, 0.0708, 0.0447, 0.0188, 0.0055, 0.0025, 0.0026, 0.0019, 0.0017, 0.0014, 0.0015, 0.0012, 0.0013, 0.0011, 0.0012, 0.0959, 0.1520, 0.1180, 0.1110, 0.0849, 0.0802, 0.0365, 0.0629, 0.0376, 0.0450, 0.0507, 0.0654, 0.0295, 0.0173, 0.0069, 0.0023, 0.0006, 0.0005, 0.0006, 0.0004, 0.0003, 0.0003, 0.0004, 0.0004, 0.0003, 0.1014, 0.1269, 0.0959, 0.1088, 0.0963, 0.0785, 0.0499, 0.0571, 0.0491, 0.0487, 0.0470, 0.0681, 0.0370, 0.0181, 0.0062, 0.0024, 0.0016, 0.0012, 0.0012, 0.0009, 0.0009, 0.0008, 0.0008, 0.0008, 0.0007, 0.2079, 0.2478, 0.2279, 0.1792, 0.2290, 0.2041, 0.1850, 0.1652, 0.1751, 0.2285, 0.1820, 0.2053, 0.1993, 0.1760, 0.1877, 0.8619, 0.9240, 0.8957, 1.0990, 0.7345, 0.9008, Wake
-0.2829, 21.5659, -109.7135, 102.8702, 0.0797, 0.1144, 0.0940, 0.1087, 0.0854, 0.0808, 0.0644, 0.0730, 0.0544, 0.0494, 0.0493, 0.0614, 0.0590, 0.0149, 0.0051, 0.0015, 0.0010, 0.0005, 0.0008, 0.0003, 0.0003, 0.0003, 0.0004, 0.0005, 0.0004, 0.0551, 0.1204, 0.1081, 0.1096, 0.1088, 0.0584, 0.0869, 0.0785, 0.0447, 0.0489, 0.0490, 0.0450, 0.0555, 0.0164, 0.0088, 0.0015, 0.0009, 0.0006, 0.0004, 0.0005, 0.0004, 0.0003, 0.0004, 0.0004, 0.0004, 0.0676, 0.1174, 0.1010, 0.1091, 0.0969, 0.0697, 0.0755, 0.0757, 0.0496, 0.0491, 0.0491, 0.0533, 0.0573, 0.0156, 0.0069, 0.0015, 0.0009, 0.0006, 0.0006, 0.0004, 0.0004, 0.0003, 0.0004, 0.0005, 0.0004, 0.1941, 0.1755, 0.1848, 0.2027, 0.2177, 0.2102, 0.1662, 0.1672, 0.1667, 0.2411, 0.2590, 0.2501, 0.1958, 0.1805, 0.1882, 1.0442, 1.2404, 1.1374, 1.2421, 1.4755, 1.3529, Wake
-0.3384, 22.6587, -216.1038, 279.0715, 0.0805, 0.0728, 0.0719, 0.1056, 0.1460, 0.0629, 0.0490, 0.0652, 0.0743, 0.0656, 0.0450, 0.0641, 0.0463, 0.0173, 0.0092, 0.0043, 0.0035, 0.0030, 0.0026, 0.0022, 0.0019, 0.0020, 0.0017, 0.0016, 0.0016, 0.0629, 0.1259, 0.0959, 0.0656, 0.1226, 0.1099, 0.0594, 0.0749, 0.0462, 0.0573, 0.0609, 0.0611, 0.0200, 0.0210, 0.0083, 0.0025, 0.0012, 0.0009, 0.0005, 0.0005, 0.0005, 0.0004, 0.0004, 0.0006, 0.0005, 0.0722, 0.0980, 0.0833, 0.0866, 0.1349, 0.0852, 0.0539, 0.0698, 0.0610, 0.0616, 0.0525, 0.0627, 0.0338, 0.0191, 0.0088, 0.0035, 0.0024, 0.0020, 0.0016, 0.0014, 0.0012, 0.0012, 0.0011, 0.0011, 0.0011, 0.1533, 0.1888, 0.1710, 0.1775, 0.1614, 0.1695, 0.2088, 0.2324, 0.2206, 0.2540, 0.2378, 0.2459, 0.2064, 0.1795, 0.1930, 1.1583, 0.8550, 0.9909, 1.6572, 1.2594, 1.4376, Wake
-0.2937, 18.8877, -88.4453, 78.2050, 0.1088, 0.1436, 0.0733, 0.0731, 0.0932, 0.0846, 0.0545, 0.0416, 0.0564, 0.0583, 0.0471, 0.0536, 0.0496, 0.0298, 0.0082, 0.0048, 0.0034, 0.0032, 0.0025, 0.0025, 0.0019, 0.0018, 0.0016, 0.0013, 0.0012, 0.1095, 0.0741, 0.1324, 0.1259, 0.1379, 0.0715, 0.0677, 0.0479, 0.0551, 0.0499, 0.0354, 0.0332, 0.0346, 0.0120, 0.0038, 0.0013, 0.0007, 0.0008, 0.0007, 0.0009, 0.0009, 0.0010, 0.0010, 0.0009, 0.0009, 0.1092, 0.1048, 0.1063, 0.1026, 0.1182, 0.0773, 0.0619, 0.0451, 0.0557, 0.0536, 0.0406, 0.0423, 0.0412, 0.0199, 0.0058, 0.0029, 0.0019, 0.0018, 0.0015, 0.0016, 0.0013, 0.0014, 0.0012, 0.0011, 0.0011, 0.2524, 0.1836, 0.2180, 0.1464, 0.2583, 0.2024, 0.1778, 0.2094, 0.1936, 0.2108, 0.2206, 0.2157, 0.2126, 0.1281, 0.1703, 0.5801, 1.4070, 0.9283, 0.8352, 1.2015, 0.9894, Wake
-0.2975, 31.4404, -232.7442, 249.4338, 0.1572, 0.0951, 0.1190, 0.0898, 0.1243, 0.0751, 0.0684, 0.0532, 0.0494, 0.0443, 0.0324, 0.0310, 0.0340, 0.0155, 0.0057, 0.0009, 0.0008, 0.0005, 0.0005, 0.0006, 0.0004, 0.0003, 0.0006, 0.0004, 0.0003, 0.0869, 0.1555, 0.0847, 0.1367, 0.1021, 0.1169, 0.0590, 0.0398, 0.0402, 0.0409, 0.0410, 0.0324, 0.0341, 0.0138, 0.0042, 0.0021, 0.0010, 0.0011, 0.0012, 0.0012, 0.0010, 0.0012, 0.0010, 0.0009, 0.0009, 0.1206, 0.1265, 0.1012, 0.1142, 0.1127, 0.0968, 0.0635, 0.0463, 0.0446, 0.0425, 0.0369, 0.0317, 0.0341, 0.0146, 0.0049, 0.0015, 0.0009, 0.0008, 0.0009, 0.0009, 0.0007, 0.0008, 0.0008, 0.0007, 0.0006, 0.2523, 0.2424, 0.2473, 0.2088, 0.2215, 0.2152, 0.1993, 0.2190, 0.2091, 0.2155, 0.1799, 0.1977, 0.1241, 0.1373, 0.1307, 0.8279, 0.9137, 0.8699, 0.8540, 0.7423, 0.7993, Wake
-0.2787, 18.8082, -76.4819, 97.9470, 0.0822, 0.0885, 0.0799, 0.1376, 0.1043, 0.0870, 0.0864, 0.0413, 0.0596, 0.0839, 0.0336, 0.0536, 0.0267, 0.0214, 0.0074, 0.0026, 0.0005, 0.0006, 0.0002, 0.0007, 0.0004, 0.0006, 0.0003, 0.0005, 0.0004, 0.1191, 0.1063, 0.1047, 0.1581, 0.0865, 0.0911, 0.0672, 0.0522, 0.0449, 0.0467, 0.0284, 0.0332, 0.0258, 0.0149, 0.0071, 0.0026, 0.0016, 0.0013, 0.0014, 0.0013, 0.0015, 0.0012, 0.0010, 0.0010, 0.0009, 0.1020, 0.0980, 0.0932, 0.1486, 0.0948, 0.0892, 0.0761, 0.0471, 0.0517, 0.0640, 0.0308, 0.0427, 0.0262, 0.0179, 0.0072, 0.0026, 0.0011, 0.0010, 0.0008, 0.0010, 0.0010, 0.0009, 0.0007, 0.0008, 0.0006, 0.1706, 0.2254, 0.1980, 0.2175, 0.2628, 0.2401, 0.1913, 0.1776, 0.1845, 0.2712, 0.2110, 0.2411, 0.1493, 0.1232, 0.1363, 1.2743, 1.1663, 1.2128, 1.5895, 0.9364, 1.2179, Wake
-0.3190, 15.2280, -84.6544, 74.3649, 0.0878, 0.0799, 0.0878, 0.0800, 0.1382, 0.0831, 0.0540, 0.0700, 0.0568, 0.0630, 0.0484, 0.0531, 0.0581, 0.0245, 0.0075, 0.0027, 0.0010, 0.0007, 0.0008, 0.0002, 0.0007, 0.0003, 0.0004, 0.0004, 0.0003, 0.0647, 0.1057, 0.0989, 0.1483, 0.1553, 0.0640, 0.0528, 0.0467, 0.0530, 0.0340, 0.0490, 0.0431, 0.0433, 0.0292, 0.0063, 0.0017, 0.0006, 0.0007, 0.0004, 0.0005, 0.0005, 0.0004, 0.0004, 0.0003, 0.0002, 0.0749, 0.0943, 0.0940, 0.1182, 0.1478, 0.0724, 0.0533, 0.0570, 0.0547, 0.0468, 0.0487, 0.0475, 0.0498, 0.0271, 0.0068, 0.0022, 0.0008, 0.0007, 0.0006, 0.0004, 0.0006, 0.0004, 0.0004, 0.0003, 0.0002, 0.1677, 0.1704, 0.1691, 0.1678, 0.2472, 0.2075, 0.2213, 0.2193, 0.2203, 0.2438, 0.1865, 0.2152, 0.1994, 0.1766, 0.1880, 1.0003, 1.4508, 1.2273, 1.4533, 1.0948, 1.2726, Wake
